BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT TO NOW,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
4,183,01,1,0,2600,1216,82,1,A1,505000
4,183,01,1,0,2600,1216,82,1,A1,268600
4,183,01,1,0,2800,1408,92,1,A1,530000
4,183,01,1,0,2942,1516,92,1,A1,400000
4,183,01,1,0,3185,1160,87,1,A1,1000
4,183,01,1,0,2600,1232,87,1,A1,10
4,183,01,1,0,2600,1232,87,1,A1,10
4,183,01,1,0,3000,1640,87,1,A1,440000
4,183,01,1,0,4000,1358,67,1,A0,520000
4,183,01,1,0,4000,1960,67,1,A1,535000
4,183,01,1,0,5888,1221,102,1,A1,448000
4,183,01,1,0,2325,1008,97,1,A1,445000
4,183,01,1,0,2325,858,97,1,A1,380000
4,183,01,1,0,4030,1345,97,1,A1,490000
4,183,01,1,0,6000,1170,67,1,A2,365000
4,183,01,1,0,4000,1120,77,1,A1,496000
4,183,01,1,0,3360,1536,15,1,A5,500000
4,183,01,1,0,4000,1050,67,1,A0,495000
4,183,01,1,0,2167,955,82,1,A5,375000
4,183,01,1,0,4000,1900,87,1,A2,278500
4,183,01,1,0,4000,1038,72,1,A0,555000
4,183,01,1,0,4000,1038,72,1,A0,180000
4,183,01,1,0,4000,300,67,1,A2,365700
4,183,01,1,0,2158,1672,77,1,A5,422300
4,183,01,1,0,2158,1672,77,1,A5,635000
4,183,01,1,0,4000,882,87,1,A1,184500
4,183,01,1,0,3000,1260,82,1,A1,409000
4,183,01,1,0,3000,1260,82,1,A1,425250
4,183,01,1,0,3000,1566,77,1,A5,450000
4,183,01,1,0,3000,1056,77,1,A1,475000
4,183,01,1,0,3442,1144,77,1,A1,315000
4,183,01,1,0,3442,704,77,1,A2,180000
4,183,01,1,0,3000,1056,92,1,A1,454000
4,183,01,1,0,3400,840,57,1,A0,170000
4,183,01,1,0,3400,672,57,1,A2,260000
4,183,01,1,0,1800,1683,62,1,A5,440000
4,183,01,1,0,4000,900,72,1,A0,400000
4,183,01,1,0,4000,1095,72,1,A0,367094
4,183,01,1,0,3000,1528,87,1,A1,435000
4,183,01,1,0,5492,1665,87,1,A1,244500
4,183,01,1,0,4000,1125,67,1,A0,475000
4,183,01,1,0,4100,1205,72,1,A0,345725
4,183,01,1,0,4100,1188,72,1,A0,486000
4,183,01,1,0,4000,1240,67,1,A0,478000
4,183,01,1,0,3900,1225,67,1,A0,470000
4,183,01,1,0,4000,1225,67,1,A0,256500
4,183,01,1,0,4180,1181,67,1,A0,475000
4,183,01,1,0,2875,1152,67,1,A5,423000
4,183,01,1,0,4300,1464,67,1,A5,459000
4,183,01,1,0,4000,1385,72,1,A0,478000
4,183,01,1,0,4000,1307,72,1,A0,280250
4,183,02,2,0,3000,2200,15,1,B2,800000
4,183,02,2,0,1660,2200,15,1,B2,790000
4,183,02,2,0,3617,2200,15,1,B2,725000
4,183,02,2,0,1763,2200,15,1,B2,729000
4,183,02,2,0,1680,1840,72,1,B1,708000
4,183,02,2,0,3325,1541,97,1,B3,578000
4,183,02,2,0,4375,1530,92,1,B3,565000
4,183,02,2,0,5000,2484,87,1,B1,180000
4,183,02,2,0,3100,2045,87,1,B3,545000
4,183,02,2,1,2400,3322,101,1,S2,820000
4,183,02,2,1,1656,2010,86,1,S2,530000
4,183,02,2,1,1764,2640,86,1,S2,485000
4,183,02,2,0,2750,1312,97,1,B3,460000
4,183,02,2,0,2500,1280,87,1,B3,525000
4,183,02,2,0,2775,1504,97,1,B3,485000
4,183,02,2,0,2880,1689,87,1,B3,450000
4,183,02,2,0,3040,1520,92,1,B3,670000
4,183,02,2,0,2400,1280,97,1,B3,575000
4,183,02,2,0,4200,1321,62,1,B3,500000
4,183,02,2,0,2200,2227,62,1,B1,630000
4,183,02,2,0,1890,1658,52,1,B3,390000
4,183,02,2,0,5000,2540,97,1,B3,586000
4,183,02,2,0,3700,1584,97,1,B3,300000
4,183,02,2,0,6000,1726,107,1,B3,725000
4,183,02,2,0,4000,2388,97,1,B3,650000
4,183,02,2,0,2100,1420,92,1,B3,610000
4,183,02,2,0,1800,1224,77,1,B3,499999
4,183,02,2,1,2450,2536,86,1,S2,720000
4,183,02,2,0,2800,1600,57,1,B2,465000
4,183,02,2,0,2800,1600,57,1,B2,545900
4,183,02,2,1,1910,2200,86,1,S2,545000
4,183,02,2,0,4680,1804,92,1,B3,610000
4,183,02,2,1,2020,2400,92,1,S2,645000
4,183,02,2,0,2500,1670,87,1,B3,636525
4,183,02,2,0,3750,2150,28,1,B2,600000
4,183,02,2,0,4167,2350,57,1,B2,725000
4,183,02,2,0,3830,1953,97,1,B2,435000
4,183,02,2,0,4428,1488,92,1,B3,660000
4,183,02,2,0,10792,2519,92,1,B3,550000
4,183,02,2,0,2670,1680,67,1,B2,580000
4,183,02,2,0,5000,1813,92,1,B3,740000
4,183,02,2,0,3000,2160,87,1,B2,450000
4,183,02,2,0,4800,1449,52,1,B2,450000
4,183,02,2,0,3150,1883,87,1,B3,665000
4,183,02,2,0,3000,1681,87,1,B3,665000
4,183,02,2,0,3000,1312,87,1,B3,440000
4,183,02,2,0,3000,1680,87,1,B3,699920
4,183,02,2,0,2400,1056,87,1,B3,310000
4,183,02,2,0,1900,1560,52,1,B1,405000
4,183,02,2,0,3600,1672,87,1,B3,660000
4,183,02,2,0,3000,1672,87,1,B3,570000
4,183,02,2,0,3000,1812,87,1,B3,405600
4,183,02,2,0,4332,1772,97,1,B3,428000
4,183,02,2,1,1680,2232,92,1,S2,625000
4,183,02,2,1,1359,2356,92,1,S2,485000
4,183,02,2,1,1359,2356,92,1,S2,380000
4,183,02,2,0,2964,2026,16,1,B2,500000
4,183,02,2,0,3004,1842,92,1,B3,450400
4,183,02,2,0,3000,1408,72,1,B9,440000
4,183,02,2,0,4480,1108,57,1,B3,795000
4,183,02,2,0,2016,1734,77,1,B9,425000
4,183,02,2,0,4760,1700,67,1,B3,689000
4,183,02,2,0,4760,1700,67,1,B3,350000
4,183,02,2,0,2200,1476,77,1,B3,425369
4,183,02,2,0,4000,2250,62,1,B2,655000
4,183,02,2,0,4000,638,97,1,B3,790000
4,183,02,2,0,4000,1580,87,1,B2,645000
4,183,02,2,0,2171,1688,82,1,B3,440000
4,183,02,2,0,3000,1298,92,1,B3,483000
4,183,02,2,0,2900,1932,72,1,B1,670000
4,183,02,2,0,2900,1932,72,1,B1,415000
4,183,03,3,0,4200,3202,47,1,C0,995000
4,183,03,3,0,2067,3047,42,1,C0,749000
4,183,03,3,0,2067,3168,42,1,C0,25000
4,183,03,3,0,2083,2794,42,1,C0,815000
4,183,03,3,0,2083,2794,42,1,C0,620000
4,183,03,3,0,2917,3190,42,1,C0,858500
4,183,03,3,0,3050,3304,47,1,C0,992000
4,183,03,3,0,2842,1780,57,1,C0,800000
4,183,03,3,0,1755,2422,57,1,C0,100000
4,183,03,3,0,2398,2068,67,1,C0,560000
4,183,05,0,0,1656, -  , -  ,1,V0,10000
4,183,09,0,0, -  , -  ,66,2,C6,155500
4,183,09,0,0, -  , -  ,66,2,C6,169999
4,183,09,0,0, -  , -  ,66,2,C6,220000
4,183,09,0,0, -  , -  ,66,2,C6,240000
4,183,09,0,0, -  , -  ,66,2,C6,210800
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,172000
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,248000
4,183,09,0,0, -  , -  ,66,2,C6,174000
4,183,09,0,0, -  , -  ,66,2,C6,162000
4,183,09,0,0, -  , -  ,66,2,C6,193000
4,183,09,0,0, -  , -  ,66,2,C6,207000
4,183,09,0,0, -  , -  ,66,2,C6,188750
4,183,09,0,0, -  , -  ,66,2,C6,175900
4,183,09,0,0, -  , -  ,66,2,C6,162000
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,212000
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,205000
4,183,09,0,0, -  , -  ,66,2,C6,215000
4,183,09,0,0, -  , -  ,66,2,C6,250000
4,183,09,0,0, -  , -  ,66,2,C6,218000
4,183,09,0,0, -  , -  ,66,2,C6,233888
4,183,09,0,0, -  , -  ,66,2,C6,163999
4,183,09,0,0, -  , -  ,66,2,C6,215000
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,215000
4,183,09,0,0, -  , -  ,66,2,C6,179888
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,163500
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,155000
4,183,09,0,0, -  , -  ,66,2,C6,155000
4,183,09,0,0, -  , -  ,66,2,C6,155000
4,183,09,0,0, -  , -  ,66,2,C6,155000
4,183,09,0,0, -  , -  ,66,2,C6,177485
4,183,09,0,0, -  , -  ,66,2,C6,205000
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,66,2,C6,175000
4,183,09,0,0, -  , -  ,66,2,C6,175000
4,183,09,0,0, -  , -  ,66,2,C6,160000
4,183,09,0,0, -  , -  ,68,2,C6,125000
4,183,09,0,0, -  , -  ,68,2,C6,153000
4,183,09,0,0, -  , -  ,68,2,C6,140000
4,183,09,0,0, -  , -  ,68,2,C6,100000
4,183,10,0,0, -  , -  ,53,2,D4,137341
4,183,10,0,0, -  , -  ,53,2,D4,133000
4,183,14,6,3,6750,5928,39,2,S9,1380000
4,183,14,4,1,1980,4200,104,2,S4,675000
4,183,22,1,1,1671,1900,86,4,K4,650000
4,183,22,2,3,1340,2400,87,4,K4,567000
4,183,22,0,2,3146,2000,86,4,K1,10
4,183,29,0,1,2388,1204,86,4,G2,575000
4,183,29,0,1,2388,1204,86,4,G2,575000
4,183,29,0,1,7500,1600,67,4,G2,1070000
4,183,31,0,0,5943, -  , -  ,4,V1,700000
4,183,32,0,1,5040,5600,93,4,I5,1025000
4,184,01,1,0,2000,2083,72,1,A5,870000
4,184,01,1,0,2000,1440,77,1,A5,950000
4,184,01,1,0,2433,1632,87,1,A1,740000
4,184,01,1,0,2400,1344,92,1,A1,898000
4,184,01,1,0,2400,1344,92,1,A1,745000
4,184,01,1,0,2400,1344,92,1,A1,800000
4,184,01,1,0,3091,1776,92,1,A1,870000
4,184,01,1,0,2828,1796,72,1,A5,798000
4,184,01,1,0,2400,1456,92,1,A1,755000
4,184,01,1,0,2280,1680,72,1,A5,735000
4,184,01,1,0,2000,1520,79,1,A5,775000
4,184,01,1,0,2700,1950,85,1,A5,10
4,184,01,1,0,2000,1330,86,1,A5,800000
4,184,01,1,0,2000,1330,86,1,A5,805000
4,184,01,1,0,2000,1330,86,1,A5,880000
4,184,01,1,0,4000,1740,89,1,A9,999999
4,184,01,1,0,2715,2100,87,1,A5,945000
4,184,01,1,0,1800,1260,77,1,A5,710000
4,184,01,1,0,4158,2290,85,1,A1,1295000
4,184,01,1,0,5000,2030,79,1,A1,1280000
4,184,01,1,0,4000,1590,77,1,A1,1050000
4,184,01,1,0,4054,2528,77,1,A1,955000
4,184,01,1,0,4270,1696,77,1,A2,1050000
4,184,01,1,0,3525,1872,77,1,A1,1195000
4,184,01,1,0,3525,1448,77,1,A1,1200000
4,184,01,1,0,3707,1995,75,1,A1,998000
4,184,01,1,0,4750,2661,52,1,A3,1300000
4,184,01,1,0,1736,1224,79,1,A5,790000
4,184,01,1,0,1871,1224,79,1,A5,695000
4,184,01,1,0,5750,1928,67,1,A2,10
4,184,01,1,0,4159,2530,62,1,A2,995000
4,184,01,1,0,2591,1620,68,1,A5,755000
4,184,01,1,0,4158,2118,64,1,A2,1100000
4,184,01,1,0,1705,1188,78,1,A5,700000
4,184,01,1,0,1540,1188,78,1,A5,250000
4,184,01,1,0,4895,2358,64,1,A2,1040000
4,184,01,1,0,2088,1428,86,1,A5,640000
4,184,01,1,0,1900,1440,86,1,A5,788000
4,184,01,1,0,1800,1170,70,1,A5,620000
4,184,01,1,0,2004,1911,50,1,A5,808000
4,184,01,1,0,2626,1600,88,1,A1,650000
4,184,01,1,0,1978,1600,85,1,A5,726000
4,184,01,1,0,1978,1600,85,1,A5,815000
4,184,01,1,0,1978,1600,85,1,A5,750000
4,184,01,1,0,1975,1600,85,1,A5,361990
4,184,01,1,0,2000,1557,85,1,A5,743000
4,184,01,1,0,2000,1437,85,1,A5,800000
4,184,01,1,0,2310,946,62,1,A5,650000
4,184,01,1,0,2520,946,62,1,A5,825000
4,184,01,1,0,2580,1782,77,1,A5,850000
4,184,01,1,0,2412,1260,87,1,A5,725000
4,184,01,1,0,2948,880,87,1,A5,250000
4,184,01,1,0,2242,1354,72,1,A5,956000
4,184,01,1,0,2000,1200,72,1,A5,820000
4,184,01,1,0,2200,1084,77,1,A5,825000
4,184,01,1,0,2200,940,77,1,A5,765000
4,184,01,1,0,3450,1636,82,1,A5,860000
4,184,01,1,0,1928,1032,72,1,A5,850000
4,184,01,1,0,2832,1440,77,1,A5,923000
4,184,01,1,0,1958,1444,72,1,A5,1150000
4,184,02,2,0,3800,1392,87,1,B3,1150000
4,184,02,2,0,2433,1632,92,1,B3,860000
4,184,02,2,0,2433,1776,92,1,B3,870000
4,184,02,2,0,2640,3010,77,1,B1,910000
4,184,02,2,0,2565,2980,97,1,B1,847100
4,184,02,2,0,2567,1950,86,1,B3,995000
4,184,02,2,0,5143,2444,77,1,B1,1348000
4,184,02,2,0,3833,2781,94,1,B1,1350000
4,184,02,2,0,4159,2165,77,1,B1,1260000
4,184,02,2,0,4679,2816,67,1,B1,915000
4,184,02,2,0,1900,1434,86,1,B3,740000
4,184,02,2,0,2678,2042,16,1,B1,980000
4,184,02,2,0,1992,2042,15,1,B1,950000
4,184,02,2,0,1992,2042,15,1,B1,940000
4,184,02,2,0,1992,2042,15,1,B1,935000
4,184,02,2,0,1992,2042,15,1,B1,945000
4,184,02,2,0,1992,2042,15,1,B1,945000
4,184,02,2,0,4092,2128,77,1,B3,102900
4,184,02,2,0,1978,1600,85,1,B3,773000
4,184,02,2,0,2266,1280,88,1,B3,918000
4,184,02,2,0,2731,2028,57,1,B1,870000
4,184,02,2,0,3200,1716,72,1,B3,935000
4,184,02,2,0,2000,1816,72,1,B3,995000
4,184,02,2,0,1600,1264,82,1,B3,765000
4,184,02,2,1,2200,2574,82,1,S2,995000
4,184,02,2,0,2644,981,82,1,B3,700000
4,184,02,1,0,1830,1480,72,1,B3,800000
4,184,02,2,0,2000,2071,77,1,B3,979000
4,184,02,2,0,4000,1817,72,1,B1,10
4,184,02,2,0,2000,1800,72,1,B1,510000
4,184,03,3,0,1960,2118,29,1,C0,1250000
4,184,03,3,0,3618,2640,16,1,C0,1400000
4,184,03,3,0,2400,1632,92,1,C0,750000
4,184,03,3,0,3828,3120,77,1,C0,1588000
4,184,03,3,0,2000,2682,74,1,C0,1288000
4,184,03,3,0,4000,2520,85,1,C0,570000
4,184,03,3,0,4156,3354,34,1,C0,1350000
4,184,03,3,0,3000,2800,47,1,C0,1300000
4,184,03,3,0,2000,3000,52,1,C0,1180000
4,184,04,1,0, -  , -  ,30,1,R3,692000
4,184,07,5,0,4176,4062,86,2,C2,2366714
4,184,09,0,0, -  , -  ,90,2,C6,220000
4,184,09,0,0, -  , -  ,97,2,C6,165000
4,184,09,0,0, -  , -  ,97,2,C6,223000
4,184,10,446,0,76000,395000,57,2,D4,180000
4,184,10,0,0, -  , -  ,57,2,D4,184500
4,184,10,0,0, -  , -  ,57,2,D4,375000
4,184,10,0,0, -  , -  ,57,2,D4,256566
4,184,10,0,0, -  , -  ,57,2,D4,275000
4,184,10,0,0, -  , -  ,57,2,D4,140000
4,184,10,0,0, -  , -  ,57,2,D4,310000
4,184,10,0,0, -  , -  ,57,2,D4,180000
4,184,10,0,0, -  , -  ,57,2,D4,375000
4,184,10,0,0, -  , -  ,57,2,D4,241617
4,184,10,0,0, -  , -  ,57,2,D4,250000
4,184,10,0,0, -  , -  ,57,2,D4,160000
4,184,10,0,0, -  , -  ,57,2,D4,210000
4,184,10,0,0, -  , -  ,57,2,D4,210000
4,184,10,0,0, -  , -  ,57,2,D4,355000
4,184,10,0,0, -  , -  ,57,2,D4,345000
4,184,10,0,0, -  , -  ,57,2,D4,350000
4,184,10,0,0, -  , -  ,57,2,D4,295000
4,184,10,0,0, -  , -  ,57,2,D4,290000
4,184,10,0,0, -  , -  ,57,2,D4,185000
4,184,10,0,0, -  , -  ,62,2,D4,370000
4,184,10,0,0, -  , -  ,62,2,D4,232500
4,184,10,0,0, -  , -  ,62,2,D4,160000
4,184,10,0,0, -  , -  ,62,2,D4,147000
4,184,10,0,0, -  , -  ,62,2,D4,310000
4,184,10,0,0, -  , -  ,62,2,D4,239000
4,184,10,0,0, -  , -  ,62,2,D4,259000
4,184,10,0,0, -  , -  ,62,2,D4,410000
4,184,10,0,0, -  , -  ,62,2,D4,360000
4,184,10,0,0, -  , -  ,62,2,D4,368000
4,184,10,0,0, -  , -  ,62,2,D4,235000
4,184,10,0,0, -  , -  ,62,2,D4,438000
4,184,10,0,0, -  , -  ,62,2,D4,302000
4,184,10,0,0, -  , -  ,62,2,D4,265000
4,184,10,0,0, -  , -  ,62,2,D4,430000
4,184,10,0,0, -  , -  ,62,2,D4,365000
4,184,10,0,0, -  , -  ,62,2,D4,171000
4,184,10,0,0, -  , -  ,62,2,D4,515000
4,184,10,0,0, -  , -  ,62,2,D4,260000
4,184,10,0,0, -  , -  ,62,2,D4,245000
4,184,10,0,0, -  , -  ,62,2,D4,389000
4,184,10,0,0, -  , -  ,62,2,D4,368000
4,184,10,0,0, -  , -  ,62,2,D4,331000
4,184,10,0,0, -  , -  ,62,2,D4,177000
4,184,10,0,0, -  , -  ,62,2,D4,155000
4,184,10,0,0, -  , -  ,62,2,D4,270000
4,184,10,0,0, -  , -  ,62,2,D4,312000
4,184,10,0,0, -  , -  ,62,2,D4,175000
4,184,10,0,0, -  , -  ,62,2,D4,145000
4,184,10,0,0, -  , -  ,62,2,D4,220000
4,184,10,0,0, -  , -  ,62,2,D4,440000
4,184,10,0,0, -  , -  ,62,2,D4,375000
4,184,10,0,0, -  , -  ,62,2,D4,262000
4,184,10,0,0, -  , -  ,62,2,D4,222500
4,184,10,0,0, -  , -  ,62,2,D4,189000
4,184,10,0,0, -  , -  ,62,2,D4,552000
4,184,10,0,0, -  , -  ,62,2,D4,445000
4,184,10,0,0, -  , -  ,62,2,D4,405000
4,184,10,0,0, -  , -  ,62,2,D4,335000
4,184,10,0,0, -  , -  ,58,2,D4,200000
4,184,10,0,0, -  , -  ,57,2,D4,235000
4,184,10,0,0, -  , -  ,57,2,D4,161000
4,184,10,0,0, -  , -  ,57,2,D4,480000
4,184,10,0,0, -  , -  ,57,2,D4,87500
4,184,10,0,0, -  , -  ,57,2,D4,235000
4,184,10,0,0, -  , -  ,57,2,D4,250000
4,184,10,0,0, -  , -  ,57,2,D4,530000
4,184,10,0,0, -  , -  ,57,2,D4,171250
4,184,10,0,0, -  , -  ,57,2,D4,285000
4,184,10,0,0, -  , -  ,57,2,D4,228000
4,184,10,0,0, -  , -  ,57,2,D4,10
4,184,10,0,0, -  , -  ,57,2,D4,500000
4,184,10,0,0, -  , -  ,57,2,D4,225000
4,184,10,0,0, -  , -  ,57,2,D4,465000
4,184,10,0,0, -  , -  ,57,2,D4,305000
4,184,10,0,0, -  , -  ,57,2,D4,250000
4,184,10,0,0, -  , -  ,57,2,D4,330000
4,184,10,0,0, -  , -  ,57,2,D4,269000
4,184,10,0,0, -  , -  ,57,2,D4,365000
4,184,10,0,0, -  , -  ,57,2,D4,200000
4,184,10,0,0, -  , -  ,57,2,D4,215000
4,184,10,0,0, -  , -  ,57,2,D4,260000
4,184,10,0,0, -  , -  ,57,2,D4,145000
4,184,10,0,0, -  , -  ,57,2,D4,250000
4,184,10,0,0, -  , -  ,57,2,D4,260000
4,184,10,0,0, -  , -  ,57,2,D4,469000
4,184,10,0,0, -  , -  ,57,2,D4,250000
4,184,10,0,0, -  , -  ,57,2,D4,415000
4,184,10,0,0, -  , -  ,57,2,D4,580000
4,184,10,0,0, -  , -  ,57,2,D4,380000
4,184,10,0,0, -  , -  ,57,2,D4,295000
4,184,10,0,0, -  , -  ,69,2,D4,233220
4,184,10,0,0, -  , -  ,69,2,D4,330000
4,184,10,0,0, -  , -  ,69,2,D4,275000
4,184,10,0,0, -  , -  ,69,2,D4,260000
4,184,10,0,0, -  , -  ,69,2,D4,260000
4,184,10,0,0, -  , -  ,68,2,D4,405000
4,184,10,0,0, -  , -  ,68,2,D4,272500
4,184,10,0,0, -  , -  ,68,2,D4,235000
4,184,10,0,0, -  , -  ,68,2,D4,245000
4,184,10,0,0, -  , -  ,68,2,D4,284000
4,184,10,0,0, -  , -  ,68,2,D4,490000
4,184,10,0,0, -  , -  ,68,2,D4,250000
4,184,10,0,0, -  , -  ,68,2,D4,262000
4,184,10,0,0, -  , -  ,68,2,D4,370000
4,184,10,0,0, -  , -  ,68,2,D4,245000
4,184,10,0,0, -  , -  ,68,2,D4,200000
4,184,10,0,0, -  , -  ,68,2,D4,185000
4,184,10,0,0, -  , -  ,68,2,D4,375000
4,184,10,0,0, -  , -  ,68,2,D4,258000
4,184,10,0,0, -  , -  ,68,2,D4,262500
4,184,10,0,0, -  , -  ,68,2,D4,302500
4,184,10,0,0, -  , -  ,68,2,D4,257500
4,184,10,0,0, -  , -  ,68,2,D4,195000
4,184,10,0,0, -  , -  ,68,2,D4,225000
4,184,10,0,0, -  , -  ,68,2,D4,365000
4,184,10,0,0, -  , -  ,68,2,D4,380000
4,184,10,0,0, -  , -  ,68,2,D4,242500
4,184,10,0,0, -  , -  ,68,2,D4,320000
4,184,10,0,0, -  , -  ,68,2,D4,320000
4,184,10,0,0, -  , -  ,68,2,D4,385000
4,184,10,0,0, -  , -  ,68,2,D4,500000
4,184,10,0,0, -  , -  ,68,2,D4,410000
4,184,10,0,0, -  , -  ,68,2,D4,150000
4,184,10,0,0, -  , -  ,68,2,D4,400000
4,184,10,0,0, -  , -  ,68,2,D4,310000
4,184,10,0,0, -  , -  ,68,2,D4,165000
4,184,10,0,0, -  , -  ,68,2,D4,425000
4,184,10,0,0, -  , -  ,68,2,D4,148000
4,184,10,0,0, -  , -  ,68,2,D4,190000
4,184,10,0,0, -  , -  ,68,2,D4,320000
4,184,10,0,0, -  , -  ,68,2,D4,270000
4,184,10,0,0, -  , -  ,70,2,D4,265000
4,184,10,0,0, -  , -  ,70,2,D4,450000
4,184,10,0,0, -  , -  ,70,2,D4,305000
4,184,10,0,0, -  , -  ,70,2,D4,230000
4,184,10,0,0, -  , -  ,70,2,D4,360000
4,184,10,0,0, -  , -  ,70,2,D4,446000
4,184,10,0,0, -  , -  ,70,2,D4,600000
4,184,10,0,0, -  , -  ,70,2,D4,370000
4,184,10,0,0, -  , -  ,70,2,D4,382612
4,184,10,0,0, -  , -  ,70,2,D4,245000
4,184,10,0,0, -  , -  ,70,2,D4,420000
4,184,10,0,0, -  , -  ,70,2,D4,330000
4,184,10,0,0, -  , -  ,70,2,D4,330000
4,184,10,0,0, -  , -  ,65,2,D4,315000
4,184,10,0,0, -  , -  ,65,2,D4,385000
4,184,10,0,0, -  , -  ,65,2,D4,180000
4,184,10,0,0, -  , -  ,65,2,D4,156000
4,184,10,0,0, -  , -  ,65,2,D4,120000
4,184,10,0,0, -  , -  ,65,2,D4,535000
4,184,10,0,0, -  , -  ,66,2,D4,252000
4,184,10,0,0, -  , -  ,66,2,D4,276925
4,184,10,0,0, -  , -  ,66,2,D4,264841
4,184,10,0,0, -  , -  ,78,2,D4,145000
4,184,10,0,0, -  , -  ,78,2,D4,140000
4,184,10,0,0, -  , -  ,78,2,D4,240000
4,184,10,0,0, -  , -  ,87,2,D4,240000
4,184,10,0,0, -  , -  ,87,2,D4,267000
4,184,10,0,0, -  , -  ,61,2,D4,262000
4,184,10,0,0, -  , -  ,61,2,D4,205000
4,184,10,0,0, -  , -  ,75,2,D4,257000
4,184,10,0,0, -  , -  ,75,2,D4,235000
4,184,10,0,0, -  , -  ,75,2,D4,274000
4,184,10,0,0, -  , -  ,63,2,D4,290000
4,184,10,0,0, -  , -  ,76,2,D4,209000
4,184,10,0,0, -  , -  ,65,2,D4,370000
4,184,10,0,0, -  , -  ,65,2,D4,438000
4,184,10,0,0, -  , -  ,67,2,D4,275908
4,184,10,0,0, -  , -  ,78,2,D4,228000
4,184,10,0,0, -  , -  ,78,2,D4,275000
4,184,10,0,0, -  , -  ,78,2,D4,165000
4,184,10,0,0, -  , -  ,78,2,D4,228000
4,184,10,0,0, -  , -  ,78,2,D4,155000
4,184,10,0,0, -  , -  ,78,2,D4,220000
4,184,10,0,0, -  , -  ,78,2,D4,245000
4,184,10,0,0, -  , -  ,78,2,D4,355000
4,184,10,0,0, -  , -  ,57,2,D4,153800
4,184,10,0,0, -  , -  ,57,2,D4,239000
4,184,10,0,0, -  , -  ,78,2,D4,240000
4,184,10,0,0, -  , -  ,78,2,D4,132500
4,184,10,0,0, -  , -  ,70,2,D4,232500
4,184,10,0,0, -  , -  ,58,2,D4,160000
4,184,10,0,0, -  , -  ,58,2,D4,239000
4,184,10,0,0, -  , -  ,58,2,D4,245000
4,184,10,0,0, -  , -  ,58,2,D4,197730
4,184,10,0,0, -  , -  ,58,2,D4,249000
4,184,10,0,0, -  , -  ,58,2,D4,288990
4,184,10,0,0, -  , -  ,58,2,D4,238000
4,184,10,0,0, -  , -  ,58,2,D4,408000
4,184,10,0,0, -  , -  ,58,2,D4,380000
4,184,10,0,0, -  , -  ,58,2,D4,269000
4,184,10,0,0, -  , -  ,58,2,D4,189000
4,184,10,0,0, -  , -  ,58,2,D4,398361
4,184,10,0,0, -  , -  ,58,2,D4,297764
4,184,10,0,0, -  , -  ,58,2,D4,287000
4,184,10,0,0, -  , -  ,70,2,D4,239000
4,184,10,0,0, -  , -  ,61,2,D4,240000
4,184,10,0,0, -  , -  ,61,2,D4,257000
4,184,10,0,0, -  , -  ,61,2,D4,215000
4,184,10,0,0, -  , -  ,54,2,D4,135000
4,184,10,0,0, -  , -  ,54,2,D4,338888
4,184,10,0,0, -  , -  ,54,2,D4,359000
4,184,10,0,0, -  , -  ,54,2,D4,355000
4,184,10,0,0, -  , -  ,54,2,D4,159500
4,184,10,0,0, -  , -  ,54,2,D4,345000
4,184,10,0,0, -  , -  ,54,2,D4,271000
4,184,10,0,0, -  , -  ,54,2,D4,353000
4,184,10,0,0, -  , -  ,53,2,D4,173394
4,184,10,0,0, -  , -  ,53,2,D4,212940
4,184,10,0,0, -  , -  ,53,2,D4,132000
4,184,10,0,0, -  , -  ,54,2,D4,185000
4,184,10,0,0, -  , -  ,54,2,D4,156000
4,184,10,0,0, -  , -  ,54,2,D4,324000
4,184,10,0,0, -  , -  ,55,2,D4,218000
4,184,10,0,0, -  , -  ,55,2,D4,375000
4,184,10,0,0, -  , -  ,55,2,D4,235000
4,184,10,0,0, -  , -  ,66,2,D4,228000
4,184,10,0,0, -  , -  ,66,2,D4,365000
4,184,10,0,0, -  , -  ,66,2,D4,350000
4,184,10,0,0, -  , -  ,66,2,D4,370000
4,184,10,0,0, -  , -  ,54,2,D4,162500
4,184,10,0,0, -  , -  ,54,2,D4,160000
4,184,10,0,0, -  , -  ,54,2,D4,185000
