Rooms,2ype,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
3,1,2,22.7,3174,3,1,1,818,Greater Dandenong,-37.97712,145.17516,5,11806,802000
2,1,4,1.8,3051,2,1,0,114,Melbourne,-37.80248,144.94846,3,6821,1126000
4,1,2,1.8,3051,4,2,0,149,Melbourne,-37.79722,144.94424,3,6821,1746000
2,3,2,1.8,3051,2,1,1,0,Melbourne,-37.79999,144.94961,3,6821,799000
3,1,1,1.8,3051,3,1,1,170,Melbourne,-37.79074,144.94324,3,6821,1285000
3,1,2,5.3,3070,3,1,0,326,Darebin,-37.77664,144.99902,3,11364,1512000
4,1,2,5.3,3070,4,1,0,566,Darebin,-37.77294,144.9957,3,11364,2042000
2,1,2,5.3,3070,2,1,1,234,Darebin,-37.78015,145.00777,3,11364,1260000
4,1,1,5.3,3070,4,3,4,423,Darebin,-37.76969,145.00718,3,11364,1650000
3,2,2,15.4,3131,3,3,2,338,Whitehorse,-37.82704,145.16801,1,4973,1235000
4,1,2,15.4,3131,4,2,1,746,Whitehorse,-37.82603,145.1721,1,4973,1570000
3,3,2,15.4,3131,3,2,2,239,Whitehorse,-37.81359,145.17574,1,4973,777000
3,1,2,11.2,3046,3,1,2,699,Moreland,-37.71579,144.92231,3,2651,972000
2,1,2,12.3,3166,2,1,2,567,Monash,-37.90193,145.10107,6,3224,1225000
3,1,2,12.3,3166,3,1,1,716,Monash,-37.90295,145.11939,6,2547,1292000
4,2,2,12.3,3166,4,2,2,344,Monash,-37.90822,145.12036,6,2547,912000
4,1,1,11.4,3204,4,3,2,719,Glen Eira,-37.90087,145.03959,6,3578,1565000
2,3,1,11.4,3204,2,1,1,0,Glen Eira,-37.90323,145.04286,6,3578,640000
2,1,2,21.5,3195,2,1,4,772,Kingston,-37.99482,145.08459,5,5087,1270000
5,1,2,21.5,3195,5,2,2,693,Kingston,-37.98928,145.07798,5,5087,1485000
4,1,4,21.5,3195,4,2,4,641,Kingston,-37.98464,145.08185,5,5087,1137500
3,1,4,21.5,3195,3,1,2,545,Kingston,-37.99827,145.07497,5,5087,1415000
3,3,1,1.8,3052,3,2,1,2431,Melbourne,-37.78212,144.95755,3,2309,1560000
2,2,2,8.5,3044,2,2,1,135,Moreland,-37.71628,144.93822,3,7485,530000
3,1,2,8.5,3044,3,1,2,525,Moreland,-37.72803,144.94624,3,7485,876000
3,1,2,8.5,3044,3,2,1,450,Moreland,-37.71872,144.94871,3,7485,802000
3,3,2,8.5,3044,3,1,0,278,Moreland,-37.71798,144.93965,3,7485,736000
3,2,2,8.5,3044,3,1,2,234,Moreland,-37.7254,144.92048,3,7485,755000
2,1,2,8.5,3044,2,1,1,0,Moreland,-37.72436,144.94855,3,7485,478000
2,1,5,8.5,3044,2,1,2,605,Moreland,-37.71878,144.95176,3,7485,650000
2,1,2,3.5,3207,2,1,0,181,Port Phillip,-37.83661,144.93359,6,8648,1335000
1,3,2,3.5,3207,1,1,1,0,Port Phillip,-37.84237,144.94486,6,8648,545000
2,3,2,4.6,3181,2,1,1,0,Stonnington,-37.85931,145.00616,6,7717,740000
2,3,2,4.6,3181,2,1,1,0,Stonnington,-37.85163,144.9943,6,7717,698000
2,1,5,4.6,3181,2,1,0,117,Stonnington,-37.84998,144.99499,6,7717,780000
2,2,2,4.6,3181,2,1,2,57,Stonnington,-37.84839,145.0013,6,7717,1190000
2,1,1,4.6,3181,2,2,2,86,Stonnington,-37.85064,144.99095,6,7717,1170000
2,3,2,4.6,3181,2,1,1,0,Stonnington,-37.85672,145.00273,6,7717,660000
3,1,1,8.4,3072,3,1,2,693,Darebin,-37.74528,145.01987,3,14577,920000
3,1,2,8.4,3072,3,1,2,680,Darebin,-37.74244,145.02006,3,14577,1115000
3,3,1,8.4,3072,3,2,1,0,Darebin,-37.74762,145.00261,3,14577,550000
3,1,2,8.4,3072,3,1,2,483,Darebin,-37.73261,144.99535,3,14577,1171000
5,1,4,8.4,3072,5,2,2,559,Darebin,-37.73645,144.98715,3,14577,1060000
3,1,2,8.4,3072,3,1,2,581,Darebin,-37.73972,145.0111,3,14577,996000
2,1,2,8.4,3072,2,1,3,155,Darebin,-37.75308,145.01464,3,14577,617500
3,1,2,12,3073,3,1,2,700,Darebin,-37.72456,145.02292,3,21650,817000
2,2,2,12,3073,2,2,1,151,Darebin,-37.70426,145.01204,3,21650,575000
3,1,4,12,3073,3,2,2,289,Darebin,-37.70798,145.02101,3,21650,635000
2,3,2,12,3073,2,1,1,142,Darebin,-37.70932,145.02484,3,21650,470000
3,1,2,12,3073,3,2,1,301,Darebin,-37.72839,145.00105,3,21650,700000
3,1,2,12,3073,3,1,2,627,Darebin,-37.72216,144.99381,3,21650,860000
2,1,1,2.4,3121,2,1,0,164,Yarra,-37.824,145.00679,3,14949,1000000
3,1,5,2.4,3121,3,1,1,111,Yarra,-37.82137,145.00512,3,14949,1250000
3,1,2,2.4,3121,3,1,1,185,Yarra,-37.82488,145.00642,3,14949,1280000
2,3,1,2.4,3121,2,2,1,14196,Yarra,-37.81894,145.01314,3,14949,615000
1,3,4,2.4,3121,1,1,1,0,Yarra,-37.81256,144.99347,3,14949,314000
2,1,2,2.4,3121,2,1,0,135,Yarra,-37.82241,145.00235,3,14949,1341000
3,1,2,19.9,3134,3,1,1,835,Maroondah,-37.80237,145.23404,1,7785,930000
2,3,2,21.3,3135,2,1,2,190,Maroondah,-37.80551,145.24589,1,4407,609000
4,1,2,19.9,3134,4,2,2,798,Maroondah,-37.79395,145.21878,1,3619,1085000
3,1,1,8.9,3084,3,2,2,468,Banyule,-37.74088,145.06285,1,3540,1100000
4,1,2,8.9,3084,4,2,1,625,Banyule,-37.74301,145.07149,1,3540,1185000
4,1,2,20.6,3064,4,2,2,383,Hume,-37.61132,144.92075,3,5833,500000
3,3,1,15.2,3191,3,2,3,0,Bayside,-37.95541,145.02944,6,4497,630000
2,3,2,15.2,3191,2,1,1,0,Bayside,-37.95142,145.01977,6,4497,760000
4,1,2,15.2,3191,4,2,2,831,Bayside,-37.95694,145.01936,6,4497,2100000
4,1,2,35.4,3198,4,2,2,631,Frankston,-38.08814,145.12598,5,8077,795000
3,1,1,5.1,3011,4,3,2,122,Maribyrnong,-37.80401,144.89519,7,2417,1315000
2,1,5,5.1,3011,2,1,1,152,Maribyrnong,-37.80697,144.8928,7,2417,830000
2,1,2,5.1,3011,2,1,0,207,Maribyrnong,-37.8071,144.88912,7,2417,940000
3,1,2,34.6,3795,3,2,2,76000,Yarra Ranges,-37.84739,145.47052,2,457,1085000
3,1,2,6.2,3015,3,1,1,297,Hobsons Bay,-37.82984,144.873,7,984,835000
1,1,2,1.9,3205,1,1,0,74,Port Phillip,-37.83627,144.9605,6,5943,807500
4,1,2,1.9,3205,4,2,1,403,Port Phillip,-37.83737,144.95799,6,5943,4100000
3,3,2,2.7,3141,3,3,1,913,Stonnington,-37.84014,144.99441,6,14887,1430000
4,1,2,2.7,3141,4,2,2,564,Stonnington,-37.84405,145.0016,6,14887,2920000
1,3,5,2.7,3141,1,1,1,0,Stonnington,-37.83678,145.00137,6,14887,400000
2,3,2,0.7,3006,2,1,1,0,Melbourne,-37.8281,144.96627,6,8400,600000
2,3,5,0.7,3006,2,1,1,3634,Melbourne,-37.8281,144.96627,6,8400,600000
4,1,5,6.2,3015,4,2,2,730,Hobsons Bay,-37.8257,144.87552,7,1223,1300000
3,1,5,6.2,3015,3,1,3,399,Hobsons Bay,-37.82673,144.87495,7,1223,1000000
3,1,2,14,3021,3,1,0,722,Brimbank,-37.75836,144.80279,7,14042,650000
1,1,2,14,3021,1,1,2,617,Brimbank,-37.73385,144.80535,7,14042,565000
5,1,2,16.1,3088,5,3,3,1348,Banyule,-37.68508,145.1395,1,915,1387000
1,3,1,5,3182,1,1,1,0,Port Phillip,-37.86305,144.9911,6,13240,480000
2,3,2,5,3182,2,1,0,284,Port Phillip,-37.86309,144.98302,6,13240,730000
4,1,4,31.7,3429,4,2,2,808,Hume,-37.58089,144.72183,7,14092,535000
3,1,2,10.5,3020,3,1,2,550,Brimbank,-37.77972,144.83809,7,3755,865000
3,1,2,10.5,3020,3,2,2,573,Brimbank,-37.79127,144.83713,7,3755,1070000
1,3,4,10.5,3020,1,1,1,44,Brimbank,-37.79501,144.8262,7,3755,245000
6,1,4,10.5,3020,6,2,4,588,Brimbank,-37.77049,144.83167,7,4217,750000
3,1,2,10.5,3020,3,1,1,471,Brimbank,-37.76951,144.83309,7,4217,632000
3,1,4,10.5,3020,3,1,4,697,Brimbank,-37.77004,144.84254,7,4217,905000
5,1,2,10.2,3127,5,2,0,739,Boroondara,-37.81708,145.09566,6,5457,2505000
3,1,2,10.2,3127,3,1,1,516,Boroondara,-37.82372,145.09085,6,5457,1785000
3,1,2,10.2,3127,3,1,2,586,Whitehorse,-37.83133,145.1006,6,5457,1580000
3,1,3,10.2,3127,3,1,2,665,Boroondara,-37.81455,145.0943,6,5457,1620000
3,1,2,18,3037,3,2,2,684,Melton,-37.72199,144.74578,7,4242,645000
5,1,1,15.5,3038,5,3,2,771,Brimbank,-37.68166,144.77422,7,5336,1300000
5,1,2,12.4,3107,5,2,2,733,Manningham,-37.7677,145.11371,1,5420,1381000
5,1,1,12.4,3107,5,2,2,665,Manningham,-37.77156,145.1226,1,5420,1225000
4,1,5,12.4,3107,4,2,1,662,Manningham,-37.75763,145.09974,1,5420,1375000
3,1,2,15.3,3074,3,1,2,545,Whittlesea,-37.68035,145.00925,3,7955,705000
3,1,2,15.3,3074,3,1,2,551,Whittlesea,-37.67646,145.03084,3,7955,550000
3,1,4,15.3,3074,3,1,3,654,Whittlesea,-37.67652,145.02338,3,7955,630000
3,1,2,15.3,3074,3,1,2,727,Whittlesea,-37.67873,145.01878,3,7955,740000
2,3,2,7,3071,2,1,1,120,Darebin,-37.75668,145.00929,3,8870,745000
3,1,4,7,3071,3,1,0,275,Darebin,-37.76126,145.00247,3,8870,1225000
4,1,2,7,3071,4,2,0,364,Darebin,-37.75807,145.00782,3,8870,1400000
3,3,4,18.4,3029,3,2,1,289,Wyndham,-37.84169,144.72333,7,5811,390000
3,2,2,12.9,3043,3,2,2,286,Hume,-37.69728,144.87455,7,3296,555000
3,1,2,12.9,3043,3,1,2,676,Hume,-37.69636,144.88265,7,3296,695000
2,1,2,29.3,3158,2,1,1,1200,Yarra Ranges,-37.91732,145.33501,2,2591,575000
3,1,2,8.9,3084,3,2,2,291,Banyule,-37.73253,145.0873,1,2698,870000
4,1,2,21.1,3113,4,2,2,1529,Manningham,-37.74113,145.22309,1,2003,1050000
4,1,2,14.5,3087,4,1,3,541,Banyule,-37.69778,145.08516,3,1442,710000
3,1,2,14.5,3087,3,1,1,538,Banyule,-37.70178,145.0851,3,1442,705000
3,1,2,14.7,3030,3,1,2,660,Wyndham,-37.90908,144.65774,7,16166,570000
3,1,2,14.7,3030,3,1,1,239,Wyndham,-37.88831,144.63942,7,16166,372000
3,3,4,6.4,3012,3,1,1,126,Maribyrnong,-37.80962,144.86877,7,5058,597000
2,3,1,3.1,3003,2,1,1,0,Melbourne,-37.80848,144.9437,3,2230,660000
3,2,2,16.5,3049,3,1,2,141,Hume,-37.67941,144.8764,3,2474,500000
5,1,2,16.5,3049,5,2,2,626,Hume,-37.67688,144.88996,3,2474,560000
4,1,1,16.7,3150,4,3,3,858,Monash,-37.91874,145.19157,5,7392,1200000
5,1,2,16.7,3150,5,3,2,762,Monash,-37.91199,145.18419,5,7392,1223000
4,1,2,16.7,3150,4,2,2,702,Monash,-37.91075,145.18758,5,7392,1035000
3,1,4,6.8,3016,3,1,2,410,Hobsons Bay,-37.85569,144.89374,7,6380,1367000
2,3,2,6.8,3016,2,1,2,169,Hobsons Bay,-37.86682,144.90003,7,6380,880000
3,1,4,6.8,3016,3,1,1,353,Hobsons Bay,-37.85432,144.88214,7,802,862000
4,1,2,25.5,3750,4,2,2,448,Whittlesea,-37.61337,145.03606,3,2940,595000
4,1,2,6.3,3013,4,1,2,405,Maribyrnong,-37.81611,144.87945,7,6543,1190000
2,3,4,6.3,3013,2,1,1,80,Maribyrnong,-37.81133,144.89553,7,6543,709500
2,3,2,3,3067,2,1,1,1521,Yarra,-37.8114,145.01163,3,4019,550000
3,3,2,10.4,3042,3,1,2,169,Moonee Valley,-37.72752,144.88358,7,3464,670000
4,1,2,3,3206,4,1,1,327,Port Phillip,-37.84118,144.95023,6,3280,3560000
5,1,1,9.4,3025,5,3,2,1068,Hobsons Bay,-37.83794,144.84231,7,5132,1500000
4,1,1,9.4,3025,4,3,2,533,Hobsons Bay,-37.82726,144.83533,7,5132,1030000
2,1,2,4.3,3032,2,1,1,222,Moonee Valley,-37.77182,144.90524,7,6567,1130000
3,1,2,9.5,3034,3,1,2,680,Moonee Valley,-37.77178,144.85397,7,4502,820000
3,1,5,9.5,3034,3,1,1,596,Moonee Valley,-37.75718,144.85357,7,4502,680000
3,1,1,9.5,3034,3,1,1,582,Moonee Valley,-37.76063,144.8603,7,4502,720000
3,1,2,9.5,3034,3,3,1,668,Moonee Valley,-37.75962,144.86675,7,4502,1107500
3,1,2,37.5,3340,3,1,2,612,Moorabool,-37.67344,144.43181,8,2871,285000
1,3,2,6.4,3183,1,1,1,0,Port Phillip,-37.86874,144.998,6,2952,328500
4,2,3,9.7,3104,4,2,2,392,Boroondara,-37.80039,145.0961,6,7809,1575000
5,1,2,23.2,3153,5,2,2,942,Knox,-37.85721,145.26305,1,5030,900000
2,3,2,23.2,3153,2,1,1,158,Knox,-37.845,145.25624,1,5030,520000
2,3,1,11.4,3204,2,1,1,1,Glen Eira,-37.9332,145.03794,6,6795,380000
4,1,2,35.2,3806,4,5,2,638,Casey,-38.0683,145.33833,2,17093,920000
4,1,3,35.2,3806,4,4,2,603,Casey,-38.06788,145.33967,2,17093,950000
2,3,2,13.4,3130,2,1,1,0,Whitehorse,-37.82945,145.15697,1,5713,485000
3,1,2,13.4,3130,3,2,2,548,Whitehorse,-37.84453,145.14446,1,4387,1291000
3,1,2,25,3155,3,1,2,720,Knox,-37.86126,145.25808,1,9704,775000
4,1,2,25,3155,4,2,4,719,Knox,-37.86434,145.25739,1,9704,820000
5,1,2,10.9,3128,5,3,2,803,Whitehorse,-37.82148,145.1289,1,4605,2285000
3,1,2,8.6,3019,3,1,2,694,Maribyrnong,-37.79382,144.85107,7,3589,797000
5,1,2,8.6,3019,5,2,2,622,Maribyrnong,-37.78207,144.85342,7,3589,760000
2,1,2,8.6,3019,2,1,1,304,Maribyrnong,-37.78341,144.85574,7,3589,590000
3,3,5,10.5,3186,3,2,2,0,Bayside,-37.90542,144.99817,6,10579,1180000
2,3,1,10.3,3187,2,1,1,0,Bayside,-37.93171,145.03041,6,6938,585000
4,1,1,10.3,3187,4,1,2,890,Glen Eira,-37.91053,145.02447,6,6938,1580000
3,1,2,14,3047,3,1,1,629,Hume,-37.67197,144.91896,3,4294,460000
3,1,2,14,3047,3,1,1,341,Hume,-37.6886,144.92281,3,4294,386000
2,3,4,6.4,3012,2,1,2,159,Hobsons Bay,-37.82073,144.8447,7,962,515000
4,1,2,5.2,3056,4,2,2,236,Moreland,-37.76549,144.96366,3,11918,1515000
3,1,2,5.2,3056,3,1,1,210,Moreland,-37.75746,144.95633,3,11918,1037000
3,1,1,5.2,3056,3,1,1,193,Moreland,-37.76418,144.95715,3,11918,1100000
3,1,1,4,3057,3,2,1,161,Moreland,-37.77289,144.97503,3,5533,1330000
3,2,4,4,3057,3,2,1,110,Moreland,-37.76049,144.98065,3,5533,937000
1,3,5,4,3057,1,1,0,197,Moreland,-37.77165,144.97187,3,5533,290000
3,1,2,12.1,3083,3,1,1,612,Banyule,-37.70602,145.05945,3,10175,730000
3,1,2,12.1,3083,3,1,2,582,Banyule,-37.70301,145.06341,3,10175,660000
3,1,2,10.4,3125,3,1,2,695,Whitehorse,-37.85126,145.1132,6,5678,1530000
3,1,2,14.7,3151,3,2,2,668,Whitehorse,-37.85695,145.15144,1,4048,1150000
4,1,2,14.7,3151,4,2,2,592,Whitehorse,-37.84839,145.14299,1,4048,1600000
3,1,2,14.8,3023,3,2,2,585,Brimbank,-37.75777,144.77974,7,2674,636000
2,3,2,7.7,3124,2,1,1,92,Boroondara,-37.8401,145.09113,6,8920,755000
8,1,1,7.7,3124,8,8,4,650,Boroondara,-37.84812,145.07414,6,8920,2200000
3,1,4,10.1,3163,3,1,1,684,Glen Eira,-37.8891,145.06337,6,7822,1530000
2,3,2,10.1,3163,2,1,2,0,Glen Eira,-37.88368,145.0515,6,7822,750000
1,3,1,10.1,3163,1,1,1,314,Glen Eira,-37.90321,145.0555,6,7822,286000
2,3,4,10.1,3163,2,1,1,0,Glen Eira,-37.9003,145.06342,6,7822,580010
4,2,2,10.1,3163,4,3,2,326,Glen Eira,-37.89334,145.05463,6,7822,1250000
3,2,2,14.8,3023,3,2,2,194,Melton,-37.7253,144.7484,7,7719,430000
3,2,3,14.8,3023,3,1,1,0,Melton,-37.70624,144.74042,7,7719,360000
4,1,2,14.8,3023,4,2,2,750,Melton,-37.7277,144.73422,7,7719,740000
4,1,2,34.9,3201,4,2,4,688,Frankston,-38.10984,145.17062,5,8060,647000
2,3,2,8.7,3162,2,1,1,0,Glen Eira,-37.89063,145.02609,6,5051,636500
3,2,2,11.7,3148,3,2,1,0,Monash,-37.88289,145.09871,6,3582,930000
3,1,2,16.7,3168,3,1,2,615,Monash,-37.92063,145.11186,5,5837,1018000
2,1,2,6.7,3058,2,1,2,378,Moreland,-37.74011,144.95267,3,11204,760000
2,2,2,6.7,3058,2,2,1,134,Moreland,-37.74914,144.96826,3,11204,876000
1,1,2,6.7,3058,1,1,4,741,Moreland,-37.73245,144.97103,3,3445,867000
1,3,4,2,3066,1,1,0,0,Yarra,-37.79597,144.99108,3,4553,365000
3,1,2,2,3066,3,2,0,186,Yarra,-37.79557,144.99158,3,4553,1297000
4,1,2,17.4,3048,4,1,0,616,Hume,-37.65879,144.9296,3,1124,515000
4,1,2,34.7,3977,4,2,2,612,Casey,-38.07898,145.3165,5,6464,670000
5,1,1,23,3136,4,2,2,974,Maroondah,-37.79189,145.29661,1,11925,865000
4,1,4,23,3136,4,2,2,815,Maroondah,-37.78393,145.29132,1,11925,760000
3,1,2,23,3136,3,1,2,802,Maroondah,-37.81083,145.28792,1,11925,725000
2,2,2,23,3136,2,1,1,2040,Maroondah,-37.80452,145.28579,1,11925,480000
4,1,2,23,3136,4,2,2,864,Maroondah,-37.80718,145.28581,1,11925,1120000
3,1,2,24.7,3175,3,1,1,375,Greater Dandenong,-37.9674,145.20552,5,8322,465000
4,1,2,24.7,3175,4,2,2,680,Greater Dandenong,-37.967,145.19658,5,8322,614000
4,1,2,24.7,3175,4,2,1,830,Greater Dandenong,-37.94264,145.21786,5,8322,930000
3,1,2,14.8,3023,3,1,2,539,Brimbank,-37.76545,144.76458,7,6388,557000
3,1,1,14.8,3023,3,1,2,697,Brimbank,-37.77396,144.77229,7,6388,650000
4,1,5,14.7,3030,4,2,2,655,Brimbank,-37.79571,144.76656,7,2276,750000
3,1,2,22.2,3172,3,2,1,539,Kingston,-37.98086,145.11993,5,3940,806000
3,1,2,22.2,3172,3,1,3,564,Kingston,-37.98186,145.13081,5,3940,892000
3,1,2,12.4,3108,3,3,3,823,Manningham,-37.79461,145.14206,1,9028,1345000
4,1,2,12.4,3108,4,2,2,736,Manningham,-37.78101,145.1111,1,9028,1430000
4,1,2,12.4,3108,4,3,2,674,Manningham,-37.77102,145.13338,1,9028,1663000
4,1,2,14.3,3109,4,3,2,706,Manningham,-37.79561,145.16268,1,10999,1310000
3,1,1,14.3,3109,3,2,2,798,Manningham,-37.77655,145.15387,1,10999,1530000
4,1,2,14.3,3109,4,3,2,664,Manningham,-37.77813,145.16558,1,10999,1390000
3,1,2,14.3,3109,3,2,2,643,Manningham,-37.79357,145.15318,1,10999,1423000
2,2,1,16.1,3111,2,1,1,196,Manningham,-37.80103,145.17844,1,4790,630000
3,1,5,8.9,3084,3,1,2,615,Banyule,-37.75825,145.05438,1,1651,1300000
5,1,4,27,3196,5,6,3,900,Kingston,-38.04105,145.1216,5,2546,1260000
3,1,2,18,3095,3,1,2,197,Nillumbik,-37.71613,145.13939,1,6990,655000
4,1,2,18,3095,4,2,2,836,Banyule,-37.70115,145.12855,1,2346,792000
1,3,2,7.2,3184,1,1,1,1192,Port Phillip,-37.88306,144.9841,6,8989,435000
1,3,5,7.2,3184,1,1,0,0,Port Phillip,-37.88111,144.99054,6,8989,350000
3,1,4,19.6,3076,3,2,2,375,Whittlesea,-37.62157,145.01049,3,10926,490000
3,1,4,19.6,3076,3,1,1,597,Whittlesea,-37.64166,145.02885,3,10926,490000
3,3,2,19.6,3076,3,1,1,227,Whittlesea,-37.64836,145.03139,3,10926,392250
2,1,2,19.6,3076,2,1,1,157,Whittlesea,-37.64827,145.05317,3,10926,417500
3,1,5,7.5,3040,3,2,2,213,Moonee Valley,-37.74635,144.9229,7,9264,1000000
1,3,4,7.5,3040,1,1,1,0,Moonee Valley,-37.75515,144.92114,7,9264,310000
3,1,4,7.5,3040,3,2,1,445,Moonee Valley,-37.75621,144.93401,7,9264,1398000
3,2,2,24.8,3156,3,2,1,219,Knox,-37.8798,145.2775,1,10788,664000
3,2,1,24.8,3156,3,2,2,1869,Knox,-37.88096,145.29371,1,10788,1900000
2,3,2,2.1,3065,2,1,2,6367,Yarra,-37.7967,144.98363,3,5825,790000
2,3,2,2.1,3065,2,2,1,4421,Yarra,-37.79721,144.98073,3,5825,830000
1,3,4,2.1,3065,1,1,1,0,Yarra,-37.79636,144.98394,3,5825,456000
2,1,4,3.4,3031,2,1,0,132,Moonee Valley,-37.78696,144.92556,3,3593,1000000
3,2,2,5.1,3011,3,2,2,0,Maribyrnong,-37.80196,144.90783,7,7570,800000
3,1,2,38,3199,3,1,2,713,Frankston,-38.16483,145.16383,5,17055,565000
3,1,2,38,3199,3,1,2,835,Frankston,-38.15983,145.11351,5,7566,810000
4,1,4,12.9,3043,4,2,2,561,Hume,-37.68269,144.88601,7,3285,749000
1,3,1,7.3,3146,1,1,1,0,Stonnington,-37.8574,145.04795,6,10412,260000
1,3,4,7.3,3146,1,1,1,0,Stonnington,-37.85702,145.04801,6,10412,330000
2,3,2,7.3,3146,2,1,1,2015,Stonnington,-37.85019,145.0465,6,10412,501000
3,1,2,16.7,3150,3,1,2,778,Monash,-37.88462,145.17315,1,15321,1908000
3,1,2,16.7,3150,3,2,1,839,Monash,-37.89813,145.14652,1,15321,1070000
4,1,2,11.2,3046,4,2,1,655,Moreland,-37.69558,144.93223,3,8870,700000
3,1,2,11.2,3046,3,1,2,676,Moreland,-37.70691,144.93498,3,8870,805000
3,1,2,11.2,3046,3,1,1,600,Moreland,-37.70067,144.92689,3,8870,721000
2,2,5,11.2,3046,2,1,1,102,Moreland,-37.71122,144.91863,3,8870,400000
2,1,2,11.2,3046,2,2,1,248,Moreland,-37.69705,144.94219,3,8870,675000
4,2,2,11.2,3046,4,2,2,228,Moreland,-37.7046,144.91041,3,8870,656000
3,1,2,16.1,3088,3,2,2,743,Banyule,-37.71733,145.09622,3,8524,866000
4,1,2,16.1,3088,4,3,4,925,Banyule,-37.69261,145.1105,3,8524,1028000
4,1,2,20.4,3059,4,2,2,750,Hume,-37.64163,144.90493,3,4864,783000
5,1,4,20.4,3059,5,3,2,544,Hume,-37.61079,144.90823,3,4864,800000
3,1,2,11.2,3046,3,1,1,626,Moreland,-37.71425,144.95013,3,2606,735000
2,2,2,11.2,3046,2,2,1,201,Moreland,-37.71147,144.93927,3,2606,595000
2,2,2,11.2,3046,2,2,2,160,Moreland,-37.70522,144.94702,3,2606,539000
3,1,4,32.3,3803,3,2,2,1801,Casey,-38.00128,145.27213,5,3728,1300000
1,3,4,13.8,3188,1,2,1,486,Bayside,-37.93953,145.00096,6,5454,580000
2,2,2,13.8,3188,2,1,1,0,Bayside,-37.94083,145.03682,6,2356,771000
4,1,4,33.3,3976,4,2,2,654,Casey,-38.02683,145.25871,5,8256,622000
3,1,1,33.3,3976,3,1,1,301,Casey,-38.0457,145.27395,5,8256,400000
1,3,2,5.3,3122,1,1,1,0,Boroondara,-37.81823,145.03972,6,11308,455000
2,3,4,6.2,3123,2,1,1,915,Boroondara,-37.81835,145.05895,6,6482,615888
4,1,5,8.9,3084,4,2,3,680,Banyule,-37.74605,145.08504,1,2890,1430000
2,3,2,8.9,3084,2,1,1,2033,Banyule,-37.75715,145.06463,1,2890,534000
3,1,2,8.8,3081,3,1,1,436,Banyule,-37.73459,145.04394,1,2674,575500
3,1,5,8.8,3081,3,1,2,481,Banyule,-37.73597,145.03916,1,2674,600000
2,3,5,8.8,3081,2,1,1,94,Banyule,-37.74392,145.04692,1,2674,445000
3,1,4,16,3190,3,1,0,703,Bayside,-37.9511,145.04171,6,4794,1430000
4,1,2,16,3190,4,2,2,680,Bayside,-37.94882,145.03111,6,4794,1820000
4,1,2,18,3037,4,2,2,724,Melton,-37.6869,144.7485,7,5556,660000
5,1,2,12.3,3166,5,2,3,548,Monash,-37.90403,145.08118,6,3145,1475000
5,1,1,7.8,3079,5,3,2,740,Banyule,-37.76086,145.05177,1,5549,2100000
3,1,2,7.8,3079,3,1,2,670,Banyule,-37.75973,145.03808,1,5549,1510000
3,3,5,7.8,3079,3,2,1,252,Banyule,-37.75842,145.05075,1,5549,880000
2,1,2,7.8,3079,2,1,0,620,Banyule,-37.76091,145.04437,1,5549,1320000
2,1,2,14,3047,2,1,1,662,Hume,-37.68988,144.91113,3,851,575500
3,1,2,14.5,3036,3,2,2,547,Brimbank,-37.71796,144.827,7,2339,775000
4,1,2,14.5,3036,4,2,2,531,Brimbank,-37.71368,144.82082,7,2339,635000
3,1,2,15.5,3038,3,2,4,708,Brimbank,-37.72659,144.79668,7,3656,675000
3,1,2,15.5,3038,3,1,4,650,Brimbank,-37.71575,144.80598,7,3656,620000
5,1,3,11.7,3033,5,3,2,596,Moonee Valley,-37.7305,144.86863,7,5629,1005000
4,2,2,11.7,3033,4,2,1,330,Moonee Valley,-37.74165,144.86279,7,5629,710000
3,1,2,10.4,3042,3,1,1,590,Brimbank,-37.7219,144.85239,7,1119,700000
3,1,1,10.4,3042,3,2,2,174,Brimbank,-37.72012,144.86149,7,1119,635000
2,3,2,3.4,3031,2,1,1,4267,Melbourne,-37.79662,144.9254,3,5263,438000
2,3,5,3.4,3031,2,2,1,2135,Melbourne,-37.79561,144.93499,3,5263,710000
1,3,4,3.4,3031,1,1,1,0,Melbourne,-37.79023,144.92335,3,5263,390000
3,2,2,5.4,3101,3,2,2,257,Boroondara,-37.81317,145.05993,6,10331,1205000
3,1,1,5.4,3101,3,1,1,404,Boroondara,-37.79893,145.04266,6,10331,1410000
1,3,2,5.4,3101,1,1,1,0,Boroondara,-37.80059,145.03274,6,10331,520000
3,1,3,26,3137,3,1,3,992,Maroondah,-37.80467,145.30297,1,4654,811000
3,1,2,16.3,3075,3,2,1,655,Whittlesea,-37.67414,145.0205,3,8279,710500
3,1,2,16.3,3075,3,1,2,604,Whittlesea,-37.6708,145.01353,3,8279,752000
3,1,2,16.3,3075,3,1,2,575,Whittlesea,-37.67146,145.03232,3,8279,622000
3,2,1,6.4,3012,3,2,2,159,Maribyrnong,-37.78502,144.86733,7,3873,650000
2,3,2,6.4,3012,2,2,1,0,Maribyrnong,-37.77813,144.87287,7,3873,435000
3,1,2,6.4,3012,3,1,2,420,Maribyrnong,-37.77915,144.88137,7,3873,876000
1,3,4,5.9,3144,1,1,1,0,Stonnington,-37.87012,145.03545,6,4675,338000
4,1,2,4.3,3032,4,1,3,697,Maribyrnong,-37.78352,144.88981,7,4918,1340000
